merchantid,orderid,date,unit_count,product_type,unit_price,currency,market,lifetime_value
671310,90613,13/02/2020,1,3G,79,EUR,Europe,233.86
195959,90614,13/08/2019,1,SUPER,25,EUR,Lat.Am.,243.99
385784,90616,29/11/2019,1,AIR,29,EUR,Europe,349.54
95321,90619,30/09/2019,1,AIR,49,EUR,Europe,12.03
371383,90620,14/05/2019,1,3G,39,EUR,Europe,9.96
656298,90621,30/06/2020,1,SUPER,35,EUR,Lat.Am.,223.39
683839,90626,25/04/2020,1,SUPER,25,EUR,Lat.Am.,0
68461,90630,13/07/2020,1,3G,79,EUR,Europe,598.53
182947,90632,20/04/2019,1,AIR,29,EUR,Europe,132.27
319375,90633,12/06/2018,1,AIR,49,EUR,Europe,66.82
76696,90635,18/04/2020,2,AIR,29,EUR,Europe,0
660668,90636,23/01/2019,1,AIR,29,EUR,Europe,0
419404,90642,06/07/2019,1,SUPER,25,EUR,Lat.Am.,281.98
705878,90645,05/04/2019,1,3G,39,EUR,Europe,536.8
570682,90647,30/11/2018,1,AIR,29,EUR,Europe,61.56
625142,90648,19/07/2020,1,3G,39,EUR,Europe,276.2
202257,90649,23/11/2019,4,SUPER,35,EUR,Lat.Am.,252.11
285301,90651,06/03/2019,1,TOTAL,39,EUR,Lat.Am.,146.82
692403,90652,16/01/2019,4,AIR,29,EUR,Europe,380.64
265435,90654,17/07/2020,2,AIR,19,EUR,Europe,450.71
759440,90655,16/03/2020,1,3G,39,EUR,Europe,113.7
293235,90659,04/07/2019,1,AIR,49,EUR,Europe,644.55
458119,90660,30/11/2019,1,SUPER,25,EUR,Lat.Am.,0
405049,90661,27/06/2020,3,AIR,19,EUR,Europe,406.37
660392,90662,30/07/2020,1,AIR,29,EUR,Europe,593.97
259158,90664,08/09/2018,1,AIR,49,EUR,Europe,322.42
670129,90667,18/03/2020,1,3G,79,EUR,Europe,494.13
204607,90670,23/12/2018,4,SUPER,25,EUR,Lat.Am.,490.35
630528,90671,19/03/2020,1,3G,39,EUR,Europe,264
230657,90672,12/01/2019,1,TOTAL,39,EUR,Lat.Am.,398.39
352055,90673,27/09/2019,1,AIR,29,EUR,Europe,450.37
452031,90674,22/04/2020,1,TOTAL,39,EUR,Lat.Am.,253.53
647286,90675,07/01/2019,1,SUPER,25,EUR,Lat.Am.,405.72
218811,90679,17/06/2018,1,AIR,49,EUR,Europe,32.77
547518,90682,12/09/2018,1,AIR,39,EUR,Europe,404.34
153899,90684,13/04/2020,1,SUPER,18,EUR,Lat.Am.,77.42
770756,90685,24/01/2019,1,AIR,49,EUR,Europe,11.59
63941,90686,03/09/2019,1,AIR,49,EUR,Europe,10.78
143811,90688,18/06/2020,1,TOTAL,39,EUR,Lat.Am.,359.24
441347,90689,08/01/2020,1,3G,39,EUR,Europe,83.22
188093,90692,27/01/2018,1,AIR,49,EUR,Europe,0
240638,90695,05/05/2020,1,AIR,49,EUR,Europe,363.22
205321,90696,28/12/2018,1,SUPER,25,EUR,Lat.Am.,230.07
254447,90697,26/02/2020,1,3G,39,EUR,Europe,369.31
683530,90698,15/04/2018,1,AIR,49,EUR,Europe,0
501773,90700,05/07/2020,1,3G,39,EUR,Europe,332.92
212553,90704,31/07/2020,4,SUPER,18,EUR,Lat.Am.,201
547555,90706,17/07/2020,1,3G,79,EUR,Europe,479.1
529637,90708,28/07/2019,1,3G,39,EUR,Europe,66.53
728877,90710,16/05/2019,1,3G,39,EUR,Europe,345.93
489186,90719,26/09/2018,1,AIR,49,EUR,Europe,119.4
322800,90724,03/05/2019,1,3G,39,EUR,Europe,111.15
207299,90726,18/04/2020,1,3G,79,EUR,Europe,123.2
166974,90727,22/02/2019,3,AIR,49,EUR,Europe,425.53
295556,90730,28/04/2019,1,3G,79,EUR,Europe,571.06
260673,90731,29/06/2019,1,AIR,19,EUR,Europe,554.11
722162,90732,03/05/2019,1,AIR,49,EUR,Europe,420.94
751944,90734,03/05/2020,1,TOTAL,39,EUR,Lat.Am.,400.21
754649,90735,26/11/2018,1,AIR,19,EUR,Europe,329.87
324874,90736,15/07/2020,1,3G,39,EUR,Europe,556.09
525326,90739,03/05/2020,5,AIR,49,EUR,Europe,0
259417,90742,20/11/2018,1,AIR,19,EUR,Europe,406.7
211518,90746,29/07/2020,1,TOTAL,39,EUR,Lat.Am.,343.79
491975,90747,04/06/2020,1,SUPER,35,EUR,Lat.Am.,320.66
595212,90748,10/10/2018,1,AIR,49,EUR,Europe,140.49
483945,90755,06/09/2019,1,SUPER,25,EUR,Lat.Am.,0
123499,90757,28/10/2019,1,SUPER,18,EUR,Lat.Am.,218.41
373422,90758,12/07/2019,1,AIR,19,EUR,Europe,0
87411,90759,01/05/2019,1,3G,39,EUR,Europe,544.31
519915,90761,07/06/2019,1,AIR,29,EUR,Europe,111.38
263920,90762,04/03/2020,1,AIR,49,EUR,Europe,90.23
443330,90767,13/06/2020,1,AIR,29,EUR,Europe,478.83
71669,90768,07/12/2019,1,3G,39,EUR,Europe,458.74
756043,90771,11/07/2018,1,SUPER,36,EUR,Lat.Am.,104.39
600379,90773,29/12/2019,1,3G,39,EUR,Europe,32.18
691959,90774,05/02/2019,1,SUPER,36,EUR,Lat.Am.,0
368168,90778,29/06/2020,1,3G,39,EUR,Europe,175.49
596655,90780,08/10/2019,1,SUPER,25,EUR,Lat.Am.,77.82
108064,90781,10/12/2018,3,AIR,49,EUR,Europe,478.11
141995,90782,07/03/2019,1,AIR,19,EUR,Europe,147.06
169644,90783,17/07/2020,1,SUPER,18,EUR,Lat.Am.,158.45
381258,90785,21/07/2020,1,SUPER,35,EUR,Lat.Am.,48.99
211972,90786,16/06/2020,1,AIR,29,EUR,Europe,356.54
154136,90789,10/06/2020,1,SUPER,25,EUR,Lat.Am.,188.92
643025,90791,22/06/2019,1,SUPER,36,EUR,Lat.Am.,364.12
111407,90793,28/12/2019,1,SUPER,25,EUR,Lat.Am.,350.29
144014,90794,03/08/2018,1,AIR,39,EUR,Europe,230.49
128473,90796,06/12/2019,1,AIR,19,EUR,Europe,267.61
580260,90798,29/03/2020,1,SUPER,18,EUR,Lat.Am.,0
733917,90799,18/11/2018,1,AIR,19,EUR,Europe,44.06
357091,90804,28/04/2020,1,SUPER,25,EUR,Lat.Am.,0
378749,90809,23/02/2018,1,AIR,49,EUR,Europe,240.01
724964,90810,27/12/2018,1,AIR,49,EUR,Europe,0
91596,90811,18/10/2019,1,AIR,49,EUR,Europe,0
197316,90812,11/07/2019,1,TOTAL,39,EUR,Lat.Am.,420.24
304017,90817,13/02/2020,4,3G,39,EUR,Europe,628.62
71877,90818,11/07/2020,1,AIR,49,EUR,Europe,360.08
593275,90820,22/12/2019,1,TOTAL,25,EUR,Lat.Am.,251.5
104304,90827,21/06/2020,1,AIR,29,EUR,Europe,298.38
164940,90828,14/11/2019,1,AIR,29,EUR,Europe,0
224226,90831,30/07/2019,1,TOTAL,39,EUR,Lat.Am.,0
293952,90832,01/03/2020,1,SUPER,35,EUR,Lat.Am.,0
290026,90835,13/07/2018,5,AIR,49,EUR,Europe,311.6
399812,90837,06/07/2020,1,3G,79,EUR,Europe,348.45
410910,90838,04/04/2020,1,AIR,49,EUR,Europe,277.28
341388,90841,04/04/2020,1,AIR,49,EUR,Europe,402.73
758116,90846,19/07/2019,1,3G,39,EUR,Europe,297.4
708874,90847,02/02/2020,1,AIR,19,EUR,Europe,32.68
737157,90849,16/08/2018,1,TOTAL,39,EUR,Lat.Am.,405.71
141801,90850,02/05/2019,1,AIR,29,EUR,Europe,287.73
338037,90853,22/03/2019,1,3G,39,EUR,Europe,590.87
736387,90856,23/03/2020,1,AIR,29,EUR,Europe,501.02
235980,90858,29/11/2019,1,3G,79,EUR,Europe,374.28
415291,90859,09/06/2018,1,AIR,49,EUR,Europe,225.83
146058,90861,24/07/2019,1,AIR,49,EUR,Europe,319.97
772973,90862,18/02/2020,1,TOTAL,29,EUR,Lat.Am.,234.26
489591,90863,10/04/2019,1,3G,39,EUR,Europe,402.25
727403,90864,20/12/2019,1,TOTAL,29,EUR,Lat.Am.,295.46
394146,90865,17/01/2020,1,3G,39,EUR,Europe,379.43
702977,90869,01/07/2019,1,SUPER,18,EUR,Lat.Am.,193.22
582864,90872,16/11/2018,1,AIR,29,EUR,Europe,154.85
306425,90873,01/09/2018,1,AIR,39,EUR,Europe,564.66
106171,90875,12/08/2019,1,SUPER,25,EUR,Lat.Am.,0
443239,90877,15/04/2020,1,3G,79,EUR,Europe,627.67
558548,90880,07/08/2019,1,AIR,29,EUR,Europe,514.04
438754,90881,24/09/2019,1,3G,39,EUR,Europe,522.23
331431,90884,03/03/2020,4,AIR,49,EUR,Europe,96.54
634847,90885,06/02/2019,1,AIR,29,EUR,Europe,223.2
561325,90887,25/07/2020,1,SUPER,35,EUR,Lat.Am.,276.11
407882,90888,27/05/2018,1,SUPER,36,EUR,Lat.Am.,30.59
561437,90889,27/04/2020,1,AIR,29,EUR,Europe,361.43
633396,90890,14/02/2020,1,SUPER,18,EUR,Lat.Am.,255.05
109866,90892,14/06/2018,1,SUPER,25,EUR,Lat.Am.,136.1
322604,90893,13/04/2018,1,AIR,49,EUR,Europe,0
107986,90894,08/02/2020,1,TOTAL,29,EUR,Lat.Am.,64.31
443677,90895,10/07/2020,1,AIR,49,EUR,Europe,325.18
659390,90896,16/01/2019,1,TOTAL,39,EUR,Lat.Am.,11.59
697176,90899,04/05/2019,1,TOTAL,39,EUR,Lat.Am.,302.98
394977,90900,22/03/2020,1,TOTAL,39,EUR,Lat.Am.,195.34
657019,90901,15/03/2020,1,AIR,49,EUR,Europe,0
341845,90902,02/11/2019,1,AIR,19,EUR,Europe,395.17
437996,90903,11/09/2019,1,TOTAL,25,EUR,Lat.Am.,427.93
201718,90904,10/02/2020,1,SUPER,18,EUR,Lat.Am.,0
211789,90907,14/11/2019,1,SUPER,25,EUR,Lat.Am.,206.25
432905,90910,31/01/2019,1,AIR,49,EUR,Europe,287.19
157787,90914,07/07/2020,1,TOTAL,39,EUR,Lat.Am.,179.77
234746,90915,22/05/2020,1,TOTAL,39,EUR,Lat.Am.,138.91
496109,90917,02/04/2019,1,AIR,29,EUR,Europe,258.65
590241,90918,23/06/2019,1,AIR,19,EUR,Europe,93.26
231319,90920,10/07/2019,1,TOTAL,39,EUR,Lat.Am.,361.22
95404,90923,07/11/2019,1,AIR,19,EUR,Europe,7.42
503946,90925,27/05/2018,1,SUPER,36,EUR,Lat.Am.,401.27
374535,90929,11/07/2020,2,TOTAL,39,EUR,Lat.Am.,238.3
405351,90930,15/04/2020,1,AIR,49,EUR,Europe,46.73
226945,90931,09/09/2018,1,AIR,29,EUR,Europe,481.65
213394,90933,17/07/2020,1,AIR,49,EUR,Europe,436.25
113709,90934,16/07/2019,1,3G,39,EUR,Europe,875.92
215168,90936,12/06/2020,1,AIR,19,EUR,Europe,322.45
685321,90937,28/03/2019,1,AIR,19,EUR,Europe,414.49
66837,90938,04/02/2019,1,SUPER,36,EUR,Lat.Am.,49.27
267634,90939,25/01/2020,1,AIR,19,EUR,Europe,263.45
317607,90941,03/06/2020,1,3G,79,EUR,Europe,69.34
62149,90942,25/05/2020,1,AIR,49,EUR,Europe,0
175645,90944,31/07/2020,1,TOTAL,39,EUR,Lat.Am.,306.89
697809,90945,03/01/2020,1,3G,39,EUR,Europe,442.12
478161,90947,24/03/2018,1,AIR,49,EUR,Europe,76.72
376168,90950,19/02/2020,1,TOTAL,39,EUR,Lat.Am.,281.44
414090,90951,14/05/2020,1,3G,79,EUR,Europe,187.81
665505,90952,08/05/2020,1,3G,39,EUR,Europe,248.27
217908,90953,07/03/2018,1,SUPER,36,EUR,Lat.Am.,193.71
713643,90957,16/12/2019,1,3G,39,EUR,Europe,439.15
689186,90958,08/04/2020,1,TOTAL,39,EUR,Lat.Am.,98.88
634167,90960,28/09/2019,1,AIR,19,EUR,Europe,404.31
192326,90961,05/03/2019,1,AIR,49,EUR,Europe,0
765693,90962,21/05/2019,1,AIR,49,EUR,Europe,244.94
561475,90963,02/01/2020,1,SUPER,25,EUR,Lat.Am.,29.91
290539,90964,28/03/2019,1,AIR,29,EUR,Europe,457.5
532441,90966,05/05/2018,1,SUPER,36,EUR,Lat.Am.,0
368200,90967,04/01/2019,1,SUPER,36,EUR,Lat.Am.,193.22
296784,90968,01/06/2020,1,AIR,49,EUR,Europe,489.7
595626,90969,06/06/2019,6,TOTAL,39,EUR,Lat.Am.,327.73
382329,90970,03/03/2020,1,TOTAL,39,EUR,Lat.Am.,494.06
307823,90972,24/12/2019,1,3G,39,EUR,Europe,407.1
672058,90978,21/02/2020,1,AIR,19,EUR,Europe,608.15
267571,90980,23/05/2019,1,3G,39,EUR,Europe,898.59
465036,90982,17/10/2019,1,SUPER,35,EUR,Lat.Am.,526.93
201393,90983,09/06/2020,1,TOTAL,39,EUR,Lat.Am.,155.08
421202,90985,29/06/2020,2,3G,79,EUR,Europe,495.05
613157,90988,01/10/2018,3,AIR,29,EUR,Europe,195.53
325550,90989,06/06/2020,1,SUPER,25,EUR,Lat.Am.,410.22
776035,90991,21/03/2020,1,SUPER,18,EUR,Lat.Am.,0
539062,90996,29/05/2020,1,3G,79,EUR,Europe,499.86
600715,90997,18/05/2020,1,3G,79,EUR,Europe,586.77
178856,91000,07/11/2019,1,SUPER,18,EUR,Lat.Am.,491.43
725157,91002,28/07/2020,1,SUPER,18,EUR,Lat.Am.,165.08
314037,91010,27/04/2020,1,3G,39,EUR,Europe,435.23
327680,91011,15/01/2020,1,SUPER,35,EUR,Lat.Am.,126.01
106558,91014,10/05/2019,1,AIR,29,EUR,Europe,483
116733,91020,26/10/2019,1,AIR,19,EUR,Europe,121.57
727977,91022,01/10/2018,1,SUPER,25,EUR,Lat.Am.,0
723681,91023,11/06/2020,1,AIR,19,EUR,Europe,74.67
118360,91028,18/04/2020,1,3G,79,EUR,Europe,43.66
150896,91030,30/07/2020,1,SUPER,18,EUR,Lat.Am.,311.37
658263,91032,09/11/2018,1,SUPER,25,EUR,Lat.Am.,272.57
451889,91033,14/12/2019,1,SUPER,18,EUR,Lat.Am.,0
366159,91034,17/05/2020,1,3G,79,EUR,Europe,1043.35
657627,91036,28/09/2019,1,3G,79,EUR,Europe,463.58
757711,91037,06/01/2019,1,TOTAL,39,EUR,Lat.Am.,390.06
741564,91038,13/04/2020,1,AIR,49,EUR,Europe,333.16
238042,91040,04/04/2020,1,SUPER,35,EUR,Lat.Am.,330.02
99839,91041,28/03/2020,1,AIR,29,EUR,Europe,0
388733,91042,16/05/2019,1,3G,79,EUR,Europe,52.65
319793,91044,12/03/2020,1,3G,79,EUR,Europe,373.08
556485,91045,17/04/2019,1,SUPER,18,EUR,Lat.Am.,251.82
642827,91048,15/01/2020,1,AIR,49,EUR,Europe,0
126509,91051,24/05/2019,1,AIR,49,EUR,Europe,354.87
72603,91052,17/02/2018,1,SUPER,36,EUR,Lat.Am.,69.35
718554,91053,19/07/2019,1,TOTAL,39,EUR,Lat.Am.,187.85
683232,91054,28/10/2018,1,TOTAL,39,EUR,Lat.Am.,274.97
599820,91055,12/01/2018,1,AIR,49,EUR,Europe,83.42
304976,91057,21/07/2020,1,3G,39,EUR,Europe,731.6
444188,91058,01/05/2020,2,AIR,29,EUR,Europe,553.27
313978,91059,04/07/2020,1,TOTAL,39,EUR,Lat.Am.,333.76
146574,91060,27/10/2018,1,TOTAL,39,EUR,Lat.Am.,436.38
393752,91062,16/07/2020,1,AIR,29,EUR,Europe,108.14
475119,91064,16/11/2019,1,SUPER,25,EUR,Lat.Am.,496.6
643962,91066,31/10/2019,1,AIR,49,EUR,Europe,143.23
145450,91067,29/01/2020,1,AIR,19,EUR,Europe,358.91
235817,91072,31/01/2020,1,AIR,49,EUR,Europe,99.98
769157,91073,29/01/2020,1,SUPER,25,EUR,Lat.Am.,475.19
535801,91074,02/10/2019,1,3G,79,EUR,Europe,327.13
572081,91075,12/04/2019,1,AIR,19,EUR,Europe,450.38
591915,91077,24/03/2020,1,AIR,49,EUR,Europe,396.3
483317,91078,25/12/2019,1,AIR,49,EUR,Europe,250.26
315155,91080,12/07/2019,1,3G,79,EUR,Europe,6.68
713137,91081,26/02/2018,1,AIR,49,EUR,Europe,0
358467,91083,28/07/2020,3,TOTAL,39,EUR,Lat.Am.,494.08
283399,91086,23/01/2018,1,AIR,39,EUR,Europe,309.75
268344,91090,09/05/2020,1,3G,79,EUR,Europe,368.84
603775,91094,24/02/2018,1,AIR,49,EUR,Europe,0
548648,91096,27/12/2019,1,SUPER,25,EUR,Lat.Am.,113.42
65577,91099,29/04/2019,1,AIR,49,EUR,Europe,427.48
91144,91102,01/01/2019,1,AIR,19,EUR,Europe,62.44
752542,91103,05/09/2019,1,AIR,29,EUR,Europe,87.44
604962,91104,27/11/2019,1,SUPER,18,EUR,Lat.Am.,7.04
139547,91106,26/07/2020,1,SUPER,35,EUR,Lat.Am.,0
685800,91107,07/06/2020,1,3G,39,EUR,Europe,295.14
402264,91109,14/02/2020,1,3G,79,EUR,Europe,498.38
108702,91110,24/04/2020,1,AIR,49,EUR,Europe,174.22
775828,91111,29/02/2020,1,AIR,29,EUR,Europe,691.07
160524,91115,01/02/2020,1,AIR,19,EUR,Europe,551.85
358197,91117,10/12/2018,1,SUPER,36,EUR,Lat.Am.,97.46
232488,91118,26/10/2019,1,SUPER,35,EUR,Lat.Am.,142.62
270677,91120,04/02/2019,1,TOTAL,39,EUR,Lat.Am.,195.67
488386,91121,11/10/2019,1,AIR,29,EUR,Europe,21.08
381229,91123,16/12/2019,1,SUPER,25,EUR,Lat.Am.,212.31
743405,91127,16/11/2018,1,AIR,49,EUR,Europe,244.31
168417,91132,31/10/2019,2,AIR,29,EUR,Europe,303.4
501360,91134,05/06/2020,1,SUPER,25,EUR,Lat.Am.,332.92
179747,91135,18/11/2018,1,AIR,29,EUR,Europe,433.73
715542,91136,22/05/2018,1,AIR,39,EUR,Europe,328.44
737638,91137,22/08/2019,1,SUPER,18,EUR,Lat.Am.,404.33
621588,91139,03/04/2020,1,AIR,49,EUR,Europe,180.33
690941,91140,26/12/2019,1,AIR,29,EUR,Europe,418.74
91213,91144,03/01/2020,1,TOTAL,39,EUR,Lat.Am.,263.73
181020,91145,12/12/2019,1,TOTAL,29,EUR,Lat.Am.,390.05
578841,91147,16/04/2018,1,AIR,39,EUR,Europe,0
702367,91150,20/12/2018,1,SUPER,36,EUR,Lat.Am.,159.16
169551,91152,04/04/2019,1,AIR,19,EUR,Europe,150.84
411154,91153,27/02/2018,1,SUPER,36,EUR,Lat.Am.,0
458772,91154,08/04/2020,1,AIR,49,EUR,Europe,110.39
575243,91161,10/09/2018,1,AIR,39,EUR,Europe,172.4
296685,91164,08/01/2019,1,AIR,19,EUR,Europe,303.52
730951,91166,15/02/2018,1,AIR,49,EUR,Europe,147.36
572347,91168,10/08/2019,1,3G,79,EUR,Europe,829.25
655976,91172,21/06/2019,1,AIR,49,EUR,Europe,480.31
243748,91173,02/07/2020,1,SUPER,35,EUR,Lat.Am.,334.01
601837,91174,23/11/2019,1,SUPER,18,EUR,Lat.Am.,70.63
256423,91175,22/05/2019,1,3G,39,EUR,Europe,767.05
213589,91176,27/06/2019,1,TOTAL,39,EUR,Lat.Am.,54.45
89473,91179,27/03/2019,1,3G,39,EUR,Europe,18
297643,91180,23/02/2019,1,AIR,19,EUR,Europe,50.7
353526,91182,31/05/2018,3,SUPER,25,EUR,Lat.Am.,277.67
191362,91184,14/05/2019,1,AIR,19,EUR,Europe,0
679144,91185,06/01/2020,1,AIR,19,EUR,Europe,331.43
84024,91186,01/01/2020,2,TOTAL,25,EUR,Lat.Am.,0
390483,91187,11/06/2020,1,3G,79,EUR,Europe,442.24
761669,91191,08/03/2018,1,AIR,49,EUR,Europe,76.7
288504,91193,09/03/2020,1,SUPER,18,EUR,Lat.Am.,159.66
212786,91194,05/03/2020,1,3G,79,EUR,Europe,310.42
704139,91195,21/12/2019,1,AIR,49,EUR,Europe,206.52
559617,91201,07/01/2019,1,AIR,19,EUR,Europe,0
64054,91202,12/10/2019,1,SUPER,25,EUR,Lat.Am.,74.5
667854,91203,02/07/2020,1,TOTAL,39,EUR,Lat.Am.,161.25
470667,91204,21/03/2020,1,3G,79,EUR,Europe,510.21
664650,91205,10/01/2020,1,AIR,29,EUR,Europe,63.55
69476,91207,10/05/2020,1,3G,39,EUR,Europe,598.99
774833,91209,29/11/2019,1,3G,39,EUR,Europe,391.2
152039,91211,29/07/2020,1,TOTAL,39,EUR,Lat.Am.,333.68
559735,91214,10/06/2020,1,TOTAL,39,EUR,Lat.Am.,162.81
320017,91215,20/03/2020,1,TOTAL,39,EUR,Lat.Am.,318.23
268636,91216,11/07/2019,1,3G,39,EUR,Europe,354.66
69199,91224,20/03/2020,1,SUPER,25,EUR,Lat.Am.,69.69
117728,91227,17/05/2019,1,SUPER,25,EUR,Lat.Am.,359.46
238823,91229,18/03/2020,1,3G,39,EUR,Europe,524.71
312212,91230,02/02/2019,1,TOTAL,39,EUR,Lat.Am.,284.4
310797,91231,06/12/2019,1,SUPER,25,EUR,Lat.Am.,296.98
587944,91232,01/02/2020,1,SUPER,18,EUR,Lat.Am.,292.07
556684,91233,21/12/2019,1,SUPER,35,EUR,Lat.Am.,87.35
115705,91234,27/04/2018,1,AIR,49,EUR,Europe,512.02
692948,91236,14/02/2020,1,AIR,19,EUR,Europe,534.89
388103,91237,04/04/2019,1,AIR,29,EUR,Europe,32.55
295991,91238,21/05/2020,1,3G,39,EUR,Europe,424.74
331534,91239,11/01/2020,1,SUPER,18,EUR,Lat.Am.,217.95
502622,91240,03/07/2020,1,TOTAL,39,EUR,Lat.Am.,25.97
250634,91244,02/02/2020,1,AIR,29,EUR,Europe,583.93
481031,91246,15/06/2019,1,SUPER,18,EUR,Lat.Am.,211.94
432749,91248,12/07/2020,1,3G,79,EUR,Europe,271.84
654336,91249,26/05/2020,5,SUPER,35,EUR,Lat.Am.,216.69
565574,91250,27/04/2019,1,3G,39,EUR,Europe,44.51
703804,91251,06/11/2019,1,SUPER,35,EUR,Lat.Am.,294.13
562802,91252,08/10/2018,1,AIR,29,EUR,Europe,105.32
292358,91253,27/08/2019,1,SUPER,36,EUR,Lat.Am.,208.15
70793,91254,04/01/2020,1,3G,39,EUR,Europe,662.04
526152,91255,19/05/2020,1,AIR,29,EUR,Europe,100.16
752981,91256,11/02/2020,1,3G,39,EUR,Europe,508.89
349056,91257,27/12/2019,1,AIR,19,EUR,Europe,0
73845,91258,16/07/2020,1,AIR,49,EUR,Europe,291.31
422468,91261,01/01/2019,1,AIR,29,EUR,Europe,201.48
287099,91264,13/05/2020,3,AIR,29,EUR,Europe,222.78
510002,91270,24/06/2020,1,AIR,29,EUR,Europe,0
138603,91271,28/12/2019,1,SUPER,18,EUR,Lat.Am.,254.08
772511,91277,19/01/2020,1,3G,39,EUR,Europe,307.28
339656,91279,14/04/2018,1,AIR,39,EUR,Europe,0
186149,91282,29/04/2020,1,TOTAL,39,EUR,Lat.Am.,430.04
76257,91283,11/06/2020,1,AIR,19,EUR,Europe,474.3
548197,91284,30/07/2020,1,AIR,29,EUR,Europe,338.87
286512,91285,28/08/2019,1,3G,79,EUR,Europe,25.9
216030,91286,02/05/2020,1,SUPER,25,EUR,Lat.Am.,445.94
196133,91289,09/03/2020,1,TOTAL,39,EUR,Lat.Am.,137.33
251975,91290,08/09/2019,1,3G,39,EUR,Europe,385.84
688833,91292,06/02/2019,1,SUPER,36,EUR,Lat.Am.,367.02
219289,91293,25/10/2019,1,AIR,49,EUR,Europe,0
405099,91295,01/05/2020,1,AIR,49,EUR,Europe,308.56
376336,91296,11/03/2020,1,3G,79,EUR,Europe,213.24
356723,91297,24/12/2019,1,3G,39,EUR,Europe,322.17
584289,91300,04/03/2019,1,3G,39,EUR,Europe,309.23
249347,91301,24/07/2020,4,SUPER,35,EUR,Lat.Am.,294.46
200475,91302,08/02/2018,1,AIR,39,EUR,Europe,274.6
183491,91307,30/06/2018,1,AIR,39,EUR,Europe,126.56
777745,91311,26/06/2019,1,3G,39,EUR,Europe,467.25
767840,91312,22/07/2020,1,SUPER,25,EUR,Lat.Am.,0
319896,91313,09/06/2019,1,AIR,49,EUR,Europe,535.16
679382,91316,12/05/2020,1,AIR,49,EUR,Europe,0
299561,91317,08/03/2019,2,AIR,49,EUR,Europe,619.9
516102,91319,20/06/2020,1,AIR,49,EUR,Europe,448.45
747187,91320,29/06/2020,3,TOTAL,39,EUR,Lat.Am.,370.47
280423,91321,28/04/2020,1,TOTAL,39,EUR,Lat.Am.,343.02
217808,91323,20/01/2020,1,TOTAL,29,EUR,Lat.Am.,205.06
509994,91324,15/05/2019,1,TOTAL,39,EUR,Lat.Am.,598.65
635536,91325,15/07/2019,1,3G,39,EUR,Europe,532.22
541899,91326,26/04/2020,1,AIR,49,EUR,Europe,154.02
729550,91327,03/05/2020,1,AIR,49,EUR,Europe,0
375873,91330,27/03/2020,5,3G,79,EUR,Europe,169.37
491255,91332,03/03/2020,1,TOTAL,39,EUR,Lat.Am.,342.96
706045,91333,12/07/2020,1,AIR,19,EUR,Europe,75.1
390444,91337,25/07/2019,1,TOTAL,39,EUR,Lat.Am.,0
385606,91338,26/08/2018,1,AIR,49,EUR,Europe,264.63
172691,91340,20/03/2019,1,SUPER,18,EUR,Lat.Am.,0
335394,91341,24/07/2020,1,SUPER,35,EUR,Lat.Am.,308.25
607003,91342,14/11/2018,1,AIR,29,EUR,Europe,9.2
72542,91343,08/03/2020,1,AIR,49,EUR,Europe,3.74
96004,91344,27/06/2020,1,AIR,29,EUR,Europe,0
748172,91347,02/07/2020,1,AIR,49,EUR,Europe,111.08
337919,91348,08/01/2020,1,AIR,49,EUR,Europe,191.16
185092,91354,09/07/2018,1,AIR,39,EUR,Europe,271.36
735577,91356,11/04/2020,1,SUPER,18,EUR,Lat.Am.,280.75
481795,91357,21/02/2019,1,AIR,49,EUR,Europe,389.61
669104,91359,02/12/2019,1,3G,39,EUR,Europe,430.64
324956,91362,08/04/2020,1,TOTAL,39,EUR,Lat.Am.,360.91
470661,91363,08/07/2020,1,AIR,19,EUR,Europe,215.96
330419,91369,17/08/2018,6,AIR,49,EUR,Europe,605.45
518498,91373,07/06/2019,1,SUPER,36,EUR,Lat.Am.,292.02
285726,91376,04/07/2019,1,AIR,19,EUR,Europe,486.48
448327,91379,19/03/2019,1,3G,79,EUR,Europe,272.12
352719,91381,30/03/2019,1,3G,79,EUR,Europe,157.62
480385,91384,24/08/2019,1,3G,79,EUR,Europe,336.56
668141,91385,25/09/2019,1,SUPER,36,EUR,Lat.Am.,53.8
323213,91388,04/09/2019,1,3G,39,EUR,Europe,91.68
457455,91389,09/04/2018,1,SUPER,36,EUR,Lat.Am.,55.15
340995,91391,28/11/2018,1,AIR,19,EUR,Europe,325.26
406171,91395,06/11/2019,1,3G,79,EUR,Europe,149.39
439960,91396,05/07/2018,1,SUPER,36,EUR,Lat.Am.,122.51
93049,91398,18/01/2019,1,TOTAL,39,EUR,Lat.Am.,181.23
171219,91401,16/09/2019,1,3G,79,EUR,Europe,0
649021,91402,27/07/2019,1,AIR,19,EUR,Europe,0
147081,91405,30/05/2019,1,AIR,49,EUR,Europe,323.29
662507,91406,21/04/2020,1,SUPER,35,EUR,Lat.Am.,411.29
711550,91409,30/04/2020,1,TOTAL,39,EUR,Lat.Am.,183.22
611894,91413,15/01/2020,1,AIR,49,EUR,Europe,398.51
448822,91414,21/12/2019,1,3G,79,EUR,Europe,204.11
474209,91416,18/02/2020,1,SUPER,35,EUR,Lat.Am.,0
411007,91417,08/07/2020,1,TOTAL,39,EUR,Lat.Am.,316.22
213349,91419,16/06/2018,1,AIR,49,EUR,Europe,117.62
